sugas,parklajumi,svarots
OLISP.,0.2663095837923411,0.0019375829792031098
ONCSEM,0.28194681108631103,0.002051354421504458
OPEBRU,8.623254750238253e-17,6.274003132543111e-19
OPEFAG,8.926656603852751e-17,6.494748574389666e-19
OPESP.,1.4998762507294536e-16,1.0912617762154843e-18
OPILUT,0.052071172206797404,3.788531210116603e-4
ORGANT,0.37287154443732046,0.0027128935716195803
ORGANTG,0.3460991810551284,0.0025181064563243784
ORGREC,0.005266674918627229,3.831863477840605e-5
ORTCER,1.2856740827790536e-16,9.354151601009362e-19
ORTCRU,1.241395120462304e-14,9.031992095895159e-17
ORTGOT,7.083207421464383e-8,5.153514170446178e-10
ORTINC,5.843952442370971e-10,4.251872058964212e-12
ORTPOP,1.8573443003074065e-12,1.3513440453580245e-14
OSTNUB,0.5056184189430234,0.003678717185332345
OSTPAL,0.02047044144189956,1.4893635576227146e-4
PANCOE,0.6118650466473405,0.004451733516573876
PANCOR,0.09324839293816042,6.784453507910865e-4
PANFLA,5.552922588753452e-12,4.0401280868625604e-14
PANTEN,0.0045536258338055025,3.313071870564373e-5
PAPMAC,0.30251889471144133,0.002201030293139168
PARAEG,0.17413340275922318,0.0012669386977829599
PARCLA,0.20490829159871762,0.0014908469024864327
PARCON,5.70781706192423e-6,4.1528243295266455e-8
PARFUL,0.6100065433006585,0.004438211643271219
PARMNE,0.06477575382566736,4.712875754990885e-4
PARMUE,0.24768307880714915,0.0018020625127316823
PARPLA,0.053483335717786844,3.891275690573544e-4
PARROB,6.213996588817522e-5,4.5211042921787944e-7
PARSIM,0.03003318289415398,2.185117905196482e-4
PARSTR,0.3382944724843414,0.002461321904041088
PARTAB,0.18036863936728786,0.0013123042762613927
PASREC,0.4077175903098949,0.0029664222070286553
PECSTR,0.07463098017572244,5.429910364115226e-4
PELCOM,0.12168694024048135,8.853550850243321e-4
PELMUS,0.33196255843899797,0.002415252931586829
PENHYL,0.12874976949053552,9.367419617001401e-4
PERALC,0.35447102565044175,0.0025790173081285755
PERSTR,2.793629488068251e-4,2.032555069629684e-6
PETCHL,0.030173979309638017,2.195361800075887e-4
PEXMAL,0.4947529648171318,0.003599663631660556
PHABUC,0.2566048002947373,0.0018669740921550533
PHEALC,0.24082596198014664,0.0017521723335604832
PHEARI,0.8293282372649944,0.006033925831036444
PHEGNO,0.03195231842601165,2.3247480412343528e-4
PHETEL,0.6942802368624411,0.00505135996453935
PHETRE,0.013922442123328136,1.0129521627781842e-4
PHITRA,0.5037180858725996,0.0036648909723976234
PHIVET,0.03313709584464915,2.410948640093996e-4
PHRFUL,0.09981049727788524,7.261891138781862e-4
PHYHEC,0.6059632352967066,0.004408793833154998
PHYILI,0.5453054097784837,0.003967466981128426
PIEBRA,0.26014963548493475,0.0018927651742137543
PIENAP,0.26706254070309204,0.0019430612517968666
PIERAP,0.30521887140582576,0.002220674456194763
PIESP.,0.26060323447666534,0.0018960654147580308
PLAGON,0.07712360201486243,5.61126552153508e-4
PLAPUL,0.02688132546895389,1.9557988843419926e-4
PLEARG,0.5980375062570424,0.004351128774818218
PLEARI,0.5613959405297844,0.004084536513760698
PLEARY,0.49452648299642177,0.003598015822690793
PLEBIC,0.03547193690999377,2.580824175286294e-4
PLEIDA,0.5277531179344755,0.0038397621443791974
PLERUB,0.4768254189980306,0.0034692285675396173
PLERUR,0.24868263002127644,0.0018093349262579075
PLOINT,0.18573410792233022,0.001351341701800708
PLUXYL,0.16822547390878118,0.001223954505400738
POEPOP,1.0158587971933406e-8,7.391062261771173e-11
POLAMA,0.20659138514511557,0.0015030925504329602
POLCAL,0.2264381762402062,0.0016474914266207327
POLICA,0.18928783030924856,0.0013771974442477212
POLNEB,0.19102515600389866,0.0013898376678827486
POLTEN,0.46596428459873784,0.0033902064428108407
PONEDU,0.16218441263273844,0.001180001684258895
PRIFUL,0.006070349491815598,4.4165912790910275e-5
PROPYG,0.17740994242510172,0.0012907777477971737
PROSEH,0.07860204485053623,5.718832272732441e-4
PSECAN,0.39771137996481765,0.002893620235072341
PSEMAC,0.041553722915391014,3.0233153871835755e-4
PSYSP.,0.2577096707061833,0.001875012774326973
PTEPEN,0.4316575329881595,0.003140601539202722
PTESP.,0.5511249666765158,0.004009808207574574
PTICAP,0.3892457630336947,0.002832027125877338
PTIPLU,5.611212586520781e-13,4.082538016660593e-15
PTYLEC,0.03668619724498485,2.669169856425383e-4
PYRALV,0.36654326353350464,0.0026668510327359225
