sugas,parklajumi,svarots
CLESEN,2.969031103079226e-4,1.9808508153954233e-6
CLOCUR,0.2650705223590749,0.001768473088098375
CLOPIG,0.0028914090053450466,1.929063619420956e-5
CLOSP.,0.5355170530841415,0.0035728133334801578
COEARC,0.8079600001135218,0.005390473085215939
COEGLY,0.6910966456214213,0.0046107949242312285
COEHER,0.7873357834723286,0.005252874336896227
COEPAM,0.3501647385536657,0.002336196839323731
COETUL,0.7179739544477677,0.004790112476846582
COLCOR,0.19300050492437074,0.0012876429861400703
COLHYA,0.09367425322581385,6.249672517457603e-4
COLIA.,0.001339723838387127,8.93824606593558e-6
COLLUT,0.07068066807004476,4.7156076887856514e-4
COLPAL,0.7758110106425089,0.005175984419395804
COLPEN,0.0013793458970841406,9.202592866466657e-6
COLSAL,0.5647304231977972,0.003767716404552967
COLSP.,0.2685045433797712,0.001791383873141605
COLSPI,0.0344105124245305,2.2957688628998755e-4
COMBAJ,0.3124632385209119,0.002084663445133087
CONVAC,0.08129860577845589,5.424005473696386e-4
CORCOR,0.1677481931598865,0.0011191669391986273
COSCOS,0.09593398682713318,6.400435341804829e-4
COSCRI,0.03427482372288711,2.2867161091240224e-4
COSOCE,0.23111256772824348,0.001541915535198774
COSTRA,0.057873613405916784,3.861158415824474e-4
CRAHER,0.007422434659816372,4.952031567762321e-5
CRALAT,0.640710599741955,0.0042746339457848245
CRAPER,0.243348095605573,0.0016235474027378688
CRASP.,0.28545927624849454,0.00190450089772579
CROELI,0.06676409428809692,4.4543053278409773e-4
CRYCHA,0.03632400087716029,2.4234312224390007e-4
CRYGEM,9.817529607283415e-4,6.549968946969679e-6
CUCLAC,0.15035879957127185,0.001003149985272092
CUCLUC,0.1540618541377759,0.0010278556835381218
CUCSP.,0.35069286919639986,0.0023397203726852047
CUPARG,0.1811486207420122,0.0012085706772570518
CUPMIN,0.6067594090415921,0.004048121519853311
CYASEM,0.7917455763000553,0.005282295186376275
CYBMES,0.5739979532447665,0.003829546657631831
CYCALB,0.36364339764306297,0.0024261225151443024
CYCPEN,0.2827652215499351,0.0018865269518118291
CYCPUN,0.2167821613681111,0.0014463072504153102
CYDPER,0.04882531603243428,3.2574824485496773e-4
CYDPOM,0.36385242689840014,0.002427517097270595
CYDSTR,4.865925682081255e-4,3.246403463071766e-6
DEIELP,0.17651717087490304,0.0011776709967646127
DEIPOR,0.4143329092826888,0.002764308128488715
DEIRIB,0.252614519185237,0.0016853702737901124
DELBAN,0.5198001214260126,0.003467954556964713
DENLUT,0.5055117245625691,0.0033726265472706018
DENPIN,0.17391680029331927,0.001160322083910455
DEPSP.,0.21727532425586507,0.0014495974891309542
DIACHR,0.2839272685291381,0.0018942797897793893
DIAMEN,0.03649217962737217,2.4346516173396764e-4
DIARET,0.26464664799107407,0.001765645122144738
DIASAN,0.701707311942366,0.0046815861901493725
DIASTE,0.44194832269231804,0.0029485500992555876
DICHIS,0.009990770710168516,6.665550349789627e-5
DICPET,0.4338400133540837,0.002894453828093381
DICSP.,0.07877089116242157,5.255363738920835e-4
DILCAE,0.15602922567783167,0.0010409814117100615
DIUFAG,5.403575699618996e-5,3.6051078479913e-7
DRECUR,0.3244090704303203,0.0021643625458053137
DREFAL,0.2844045927023196,0.0018974643572184909
DRYERE,0.001538518570777069,1.0264546445013906e-5
DYSTRU,0.16685490033070882,0.001113207150406828
ECLSIL,5.966904567406585e-4,3.980944411621617e-6
ECTCRE,0.4075121842671508,0.0027188022437756713
EILCOM,0.0634524238490576,4.233360350784706e-4
EILDEP,0.1540443054029541,0.001027738603506037
EILGRI,0.13280566466804075,8.860405971294398e-4
EILLUT,0.04296785795126092,2.866689957214596e-4
EILSOR,0.1900921694240034,0.0012682394213159387
ELECOR,0.6198717439543671,0.004135603187784545
ELONYM,0.20652290830595502,0.0013778605110987582
EMAATO,0.3559293493755312,0.0023746566386673184
EMMMON,0.034276189066229625,2.2868072008431532e-4
EMMTRA,0.3625914552796609,0.0024191042630076613
ENAPAL,0.001296967423879428,8.652987759098973e-6
ENDVER,0.06294316076424412,4.1993838055151957e-4
ENNAUT,0.02240609087045739,1.4948689262479965e-4
ENNERO,0.006130845005491641,4.090320682594417e-5
ENNFUS,0.0020943144182210007,1.397265397026311e-5
EPIALT,0.23327056535643192,0.001556313064941676
EPIAUT,1.936858907594918e-5,1.292215680204986e-7
EPICHR,0.0010251017454343514,6.839179374715775e-6
EPIHAS,0.30540499498148205,0.0020375729062167424
EPIREP,0.054144781468926775,3.6123816423107595e-4
EPIRIV,0.43887955422732816,0.0029280761725600044
EPISP.,3.20726738154518e-4,2.1397951006090847e-6
EPITED,0.32177292169868027,0.0021467749315861257
EPITEN,0.11338877331658982,7.564967704377072e-4
EPITRI,0.0014323236781629046,9.556045145019326e-6
EPITRS,0.3001256909146115,0.0020023509317661035
EPIVES,0.010598507028993768,7.071014267443403e-5
ERADEF,0.10541816889773482,7.033192262688073e-4
EREAET,0.01892805049078613,1.2628242327820087e-4
ERELIG,0.11299187510887737,7.538487815447622e-4
ERILAN,0.5531388267344138,0.003690380659291106
ERYTAG,0.15625105072506634,0.0010424613636217616
EUCGLY,0.5966774796983605,0.003980857832586488
EUCOCE,0.0010572691944970183,7.053791197538683e-6
EUCVIR,0.08777276101299497,5.855942197499414e-4
EUDLAC,0.02365097428006716,1.5779239105639335e-4
EULMEL,0.0649754021992957,4.334969017119322e-4
EULMIN,0.2033161306403984,0.0013564658273346787
EULPOP,0.34628873313150343,0.0023103372634742077
EULPRU,0.12747555167031813,8.504796403353578e-4
EULPYR,0.3441410067193585,0.002296008260284139
EUMEUM,0.5686390410565918,0.0037937935610523805
EUPABI,0.021019644775184494,1.4023692931025287e-4
EUPAUR,0.38703713723305583,0.00258219871149646
EUPCEN,1.8062365121731668e-8,1.2050682339516503e-10
EUPICT,0.011524693592936387,7.688938885508633e-5
EUPIT.,0.29223161830015865,0.0019496839854383525
EUPLAN,0.04978577308060087,3.321561336946635e-4
EUPMAT,0.6994992208817661,0.004666854451659599
EUPSIM,0.41691273558265673,0.00278151997589769
EUPSP.,5.286309822078032e-4,3.526871480273841e-6
EUPSUC,0.022670252259988383,1.51249300244261e-4
EUPTRA,0.14690426776039373,9.801023582287427e-4
EUPUNA,0.4478710521681288,0.002988064820065884
EUROCC,0.21185825065901737,0.0014134563566239754
EUTPOT,0.41196831627051433,0.0027485322546981494
EVEPAL,0.05249076839975713,3.5020307223307894e-4
EXACON,2.2951365323234586e-16,1.5312480447852797e-18
FABADI,0.3008828339642191,0.0020074023690030886
FABNIO,0.35859662096495315,0.0023924518955014684
FALLAC,0.2528035239075937,0.0016866312580822796
FAVQUE,0.19230885446332444,0.0012830284963211147
GALMEL,0.10558972263560977,7.044637826906019e-4
GASQUE,0.4179945510317224,0.0027887375325348256
GELSP.,0.11494069037580242,7.668507076833598e-4
GEOPAP,0.15056018048685244,0.0010044935399098967
GEOSP.,0.24901186009760443,0.0016613343848298132
GLYBER,0.18711296041772477,0.0012483630091651868
GLYSIM,0.2622396558886979,0.0017495863740107178
GONRHA,0.12122869023866638,8.088024058068403e-4
GORFLA,0.0012009584320138544,8.012443813213812e-6
GRAORO,0.026225276629420532,1.74967384280622e-4
GRIAPR,0.0015384447899750907,1.0264054201057256e-5
GYMRUF,1.261059462888461e-16,8.413420333434838e-19
GYNSEL,0.18703112995010585,0.0012478170601909946
HABPYR,0.4763854901566457,0.003178304820184161
HADPLE,0.5176145306282822,0.0034533729336556312
HAMLUC,0.35715590623289695,0.002382839867696216
HARFOR,0.21994259181118192,0.0014673927190507335
HECDYS,0.3039733655901163,0.002028021493150406
HEDNUB,0.45925383376760354,0.0030640074135584315
HELARM,0.0010904406303597347,7.275101326989171e-6
HELVIR,0.004906946659990351,3.2737714611554774e-5
HEMAES,0.3677966638425084,0.0024538318939015453
HEMFUC,0.39718755927155686,0.0026499193620168255
HEMTIT,0.4149232166586891,0.0027682464868503754
HEPHUM,0.6415863245328663,0.004280476525757596
HESCOM,0.037099749096248955,2.4751868773639237e-4
HETMOR,0.7225124904597149,0.004820392263241016
HIPALC,0.07996700542202527,5.335164988021419e-4
HIPHER,0.2100687153611275,0.0014015170999071033
HIPSEM,0.08021359784934003,5.35161691438252e-4
HORTER,0.31824148715648937,0.0021232142319856416
HYDFLA,0.34665357866572577,0.0023127714062934194
HYDFUR,0.03144678112447339,2.0980373687352487e-4
HYDIMP,0.467332919411866,0.003117908712771799
HYDMIC,0.08549868623690507,5.704222571867467e-4
HYDUND,0.36114992030396675,0.00240948676277648
HYLGAL,0.20524363367132123,0.001369325564460776
HYPCOS,0.24994771761174747,0.0016675781527649542
HYPCRA,0.5059581067576306,0.0033756046788710036
HYPLYC,0.08738709358914189,5.830211593659712e-4
HYPPRO,0.2683280480281868,0.0017902063477167726
HYPPUN,0.4691518082831944,0.0031300438079553687
HYPROB,0.4959914745805681,0.003309110220614216
HYPROS,0.08894575417205983,5.934200874317488e-4
IDAAVE,0.17063126044779386,0.0011384019218910223
IDABIS,0.17053655327310827,0.0011377700632890521
IDADIM,0.19453818912546295,0.0012979019659142977
IDAEMA,0.04268351776395134,2.8477196105820623e-4
IDASEI,0.2674971342220388,0.0017846627335433656
IDASER,0.2525467206869855,0.0016849179420162731
INAIO,0.10691620437318246,7.133136813284198e-4
INCPEC,9.536962884186988e-4,6.3627830257302585e-6
