"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.59181 1.0591 1.0543
0.59191 1.0663 1.0543
0.59201 1.0698 1.0549
0.59211 1.0669 1.0543
0.59221 1.0668 1.0555
0.59231 1.0716 1.0543
0.59241 1.0698 1.0561
0.59251 1.0806 1.0543
0.59261 1.0740 1.0549
0.59271 1.0716 1.0567
0.59281 1.0674 1.0555
0.59291 1.0591 1.0567
0.59301 1.0573 1.0549
0.59311 1.0549 1.0561
0.59321 1.0579 1.0561
0.59331 1.0633 1.0567
0.59341 1.0728 1.0567
0.59351 1.0561 1.0573
0.59361 1.0597 1.0561
0.59371 1.0699 1.0573
0.59381 1.0579 1.0579
0.59391 1.0704 1.0567
0.59401 1.0686 1.0585
0.59411 1.0746 1.0573
0.59421 1.0746 1.0579
0.59431 1.0699 1.0585
0.59441 1.0746 1.0579
0.59451 1.0675 1.0591
0.59461 1.0710 1.0579
0.59471 1.0645 1.0585
0.59481 1.0776 1.0585
0.59491 1.0687 1.0591
0.59501 1.0621 1.0585
0.59511 1.0657 1.0597
0.59521 1.0698 1.0591
0.59531 1.0591 1.0597
0.59541 1.0800 1.0585
0.59551 1.0710 1.0603
0.59561 1.0692 1.0597
0.59571 1.0675 1.0603
0.59581 1.0764 1.0591
0.59591 1.0651 1.0603
0.59601 1.0692 1.0609
0.59611 1.0687 1.0603
0.59621 1.0782 1.0609
0.59631 1.0681 1.0615
0.59641 1.0716 1.0609
0.59651 1.0662 1.0609
0.59661 1.0603 1.0609
0.59671 1.0692 1.0615
0.59681 1.0794 1.0621
0.59690 1.0865 1.0609
0.59700 1.0710 1.0627
0.59710 1.0716 1.0615
0.59720 1.0710 1.0627
0.59730 1.0698 1.0609
0.59740 1.0693 1.0627
0.59750 1.0692 1.0626
0.59760 1.0734 1.0633
0.59770 1.0746 1.0626
0.59780 1.0693 1.0627
0.59790 1.0805 1.0632
0.59800 1.0728 1.0639
0.59810 1.0758 1.0632
0.59820 1.0693 1.0639
0.59830 1.0656 1.0638
0.59840 1.0669 1.0633
0.59850 1.0805 1.0644
0.59860 1.0782 1.0645
0.59870 1.0865 1.0632
0.59880 1.0728 1.0657
0.59890 1.0662 1.0632
0.59900 1.0699 1.0645
0.59910 1.0710 1.0656
0.59920 1.0722 1.0651
0.59930 1.0746 1.0656
0.59940 1.0770 1.0645
0.59950 1.0716 1.0656
0.59960 1.0573 1.0663
0.59970 1.0770 1.0656
0.59980 1.0824 1.0657
0.59990 1.0728 1.0650
0.60000 1.0812 1.0675
0.60010 1.0752 1.0662
0.60020 1.0740 1.0669
0.60030 1.0674 1.0668
0.60040 1.0770 1.0675
0.60050 1.0674 1.0668
0.60060 1.0782 1.0669
0.60070 1.0746 1.0674
0.60080 1.0746 1.0669
0.60090 1.0811 1.0668
0.60100 1.0794 1.0687
0.60110 1.0722 1.0674
0.60120 1.0782 1.0681
0.60130 1.0788 1.0687
0.60140 1.0656 1.0680
0.60150 1.0758 1.0687
0.60160 1.0817 1.0680
0.60170 1.0746 1.0687
0.60180 1.0865 1.0680
0.60190 1.0794 1.0699
0.60200 1.0865 1.0692
0.60210 1.0842 1.0699
0.60220 1.0758 1.0686
0.60230 1.0770 1.0704
0.60240 1.0740 1.0680
0.60250 1.0722 1.0704
0.60260 1.0692 1.0698
0.60270 1.0764 1.0704
0.60280 1.0865 1.0704
0.60290 1.0830 1.0704
0.60300 1.0865 1.0692
0.60310 1.0860 1.0716
0.60320 1.0823 1.0710
0.60330 1.0884 1.0716
0.60340 1.0704 1.0704
0.60350 1.0830 1.0710
0.60360 1.0788 1.0710
0.60370 1.0818 1.0716
0.60380 1.0788 1.0716
0.60390 1.0890 1.0722
0.60400 1.0901 1.0716
0.60410 1.0794 1.0728
0.60420 1.0794 1.0716
0.60430 1.0794 1.0728
0.60440 1.0847 1.0728
0.60449 1.0788 1.0722
0.60459 1.0794 1.0728
0.60469 1.0872 1.0728
0.60479 1.0698 1.0728
0.60489 1.0937 1.0728
0.60499 1.0847 1.0740
0.60509 1.0764 1.0734
0.60519 1.0758 1.0740
0.60529 1.0824 1.0734
0.60539 1.0829 1.0740
0.60549 1.0854 1.0746
0.60559 1.0823 1.0746
0.60569 1.0949 1.0740
0.60579 1.0871 1.0752
0.60589 1.0919 1.0752
0.60599 1.0847 1.0752
0.60609 1.0860 1.0746
0.60619 1.0847 1.0746
0.60629 1.0842 1.0758
0.60639 1.0848 1.0758
0.60649 1.0835 1.0758
0.60659 1.0896 1.0758
0.60669 1.0829 1.0764
0.60679 1.0872 1.0764
0.60689 1.0907 1.0758
0.60699 1.0937 1.0770
0.60709 1.0859 1.0758
0.60719 1.0931 1.0770
0.60729 1.0865 1.0776
0.60739 1.0776 1.0770
0.60749 1.0859 1.0770
0.60759 1.0836 1.0776
0.60769 1.0811 1.0764
0.60779 1.0836 1.0782
0.60789 1.0931 1.0776
0.60799 1.0836 1.0782
0.60809 1.0853 1.0776
0.60819 1.0860 1.0788
0.60829 1.0901 1.0776
0.60839 1.0848 1.0782
0.60849 1.0961 1.0782
0.60859 1.0937 1.0794
0.60869 1.0877 1.0782
0.60879 1.0848 1.0800
0.60889 1.0800 1.0788
0.60899 1.0955 1.0800
0.60909 1.0961 1.0794
0.60919 1.0931 1.0794
0.60929 1.0919 1.0800
0.60939 1.0919 1.0800
0.60949 1.0895 1.0805
0.60959 1.0907 1.0800
0.60969 1.0835 1.0794
0.60979 1.0878 1.0806
0.60989 1.0853 1.0800
0.60999 1.0812 1.0824
0.61009 1.0949 1.0800
0.61019 1.1003 1.0812
0.61029 1.0943 1.0805
0.61039 1.0907 1.0824
0.61049 1.0925 1.0805
0.61059 1.0937 1.0824
0.61069 1.0967 1.0805
0.61079 1.0884 1.0824
0.61089 1.0937 1.0823
0.61099 1.0955 1.0824
0.61109 1.1032 1.0811
0.61119 1.0925 1.0836
0.61129 1.0943 1.0830
0.61139 1.0925 1.0823
0.61149 1.0913 1.0830
0.61159 1.0817 1.0835
0.61169 1.0872 1.0824
0.61179 1.0865 1.0835
0.61189 1.0961 1.0842
0.61198 1.0955 1.0841
0.61208 1.1015 1.0836
0.61218 1.0871 1.0829
0.61228 1.1003 1.0854
0.61238 1.0967 1.0829
0.61248 1.0985 1.0854
0.61258 1.0979 1.0847
0.61268 1.0896 1.0842
0.61278 1.0931 1.0853
0.61288 1.0907 1.0854
0.61298 1.0883 1.0853
0.61308 1.0979 1.0848
0.61318 1.0937 1.0853
0.61328 1.0997 1.0860
0.61338 1.0955 1.0847
0.61348 1.1057 1.0866
0.61358 1.0955 1.0859
0.61368 1.0931 1.0866
0.61378 1.0901 1.0853
0.61388 1.1015 1.0878
0.61398 1.0949 1.0853
0.61408 1.0967 1.0878
0.61418 1.1002 1.0865
0.61428 1.1039 1.0878
0.61438 1.0925 1.0865
0.61448 1.1009 1.0884
0.61458 1.1014 1.0871
0.61468 1.1027 1.0884
0.61478 1.0931 1.0871
0.61488 1.0943 1.0884
0.61498 1.1008 1.0877
0.61508 1.1027 1.0896
0.61518 1.0990 1.0877
0.61528 1.1039 1.0890
0.61538 1.0967 1.0883
0.61548 1.0890 1.0896
0.61558 1.0919 1.0883
0.61568 1.0985 1.0896
0.61578 1.0925 1.0895
0.61588 1.1069 1.0890
0.61598 1.0984 1.0907
0.61608 1.0979 1.0890
0.61618 1.0990 1.0895
0.61628 1.1039 1.0907
0.61638 1.0979 1.0896
0.61648 1.1026 1.0901
0.61658 1.1134 1.0907
0.61668 1.0913 1.0901
0.61678 1.1027 1.0913
0.61688 1.1032 1.0907
0.61698 1.1039 1.0913
0.61708 1.1026 1.0913
0.61718 1.1057 1.0925
0.61728 1.0979 1.0907
0.61738 1.1039 1.0913
0.61748 1.1020 1.0925
0.61758 1.1075 1.0925
0.61768 1.1002 1.0913
0.61778 1.1069 1.0919
0.61788 1.1008 1.0925
0.61798 1.0979 1.0925
0.61808 1.1056 1.0925
0.61818 1.0943 1.0925
0.61828 1.1086 1.0925
0.61838 1.0973 1.0943
0.61848 1.1074 1.0925
0.61858 1.0985 1.0931
0.61868 1.1032 1.0937
0.61878 1.1051 1.0943
0.61888 1.1098 1.0931
0.61898 1.1009 1.0931
0.61908 1.0984 1.0943
0.61918 1.1009 1.0943
0.61928 1.1032 1.0943
0.61938 1.1122 1.0955
0.61947 1.1080 1.0949
0.61957 1.1099 1.0949
0.61967 1.1068 1.0943
0.61977 1.0997 1.0955
0.61987 1.1002 1.0961
0.61997 1.1206 1.0949
0.62007 1.0990 1.0961
0.62017 1.1152 1.0949
0.62027 1.1038 1.0961
0.62037 1.1051 1.0967
0.62047 1.1026 1.0961
0.62057 1.1081 1.0961
0.62067 1.1044 1.0961
0.62077 1.1003 1.0979
0.62087 1.0967 1.0967
0.62097 1.1099 1.0967
0.62107 1.0979 1.0973
0.62117 1.1057 1.0973
0.62127 1.1038 1.0967
0.62137 1.1045 1.0979
0.62147 1.1039 1.0973
0.62157 1.1086 1.0984
0.62167 1.1188 1.0985
0.62177 1.1104 1.0979
0.62187 1.1087 1.0991
0.62197 1.1104 1.0973
0.62207 1.1069 1.0991
0.62217 1.1187 1.0990
0.62227 1.1045 1.0991
0.62237 1.1014 1.0996
0.62247 1.1128 1.0997
0.62257 1.1056 1.0979
0.62267 1.1230 1.0991
0.62277 1.1146 1.1008
0.62287 1.1069 1.0997
0.62297 1.1086 1.0990
0.62307 1.1003 1.1009
0.62317 1.1175 1.0996
0.62327 1.1110 1.1009
0.62337 1.1122 1.0996
0.62347 1.1051 1.1003
0.62357 1.1110 1.1008
0.62367 1.1134 1.1015
0.62377 1.1080 1.1002
0.62387 1.1015 1.1021
0.62397 1.1163 1.1002
0.62407 1.1033 1.1021
0.62417 1.1062 1.1008
0.62427 1.1051 1.1027
0.62437 1.1068 1.1014
0.62447 1.1099 1.1027
0.62457 1.1062 1.1014
0.62467 1.0985 1.1027
0.62477 1.1062 1.1014
0.62487 1.1152 1.1039
0.62497 1.1116 1.1020
0.62507 1.1122 1.1033
0.62517 1.1062 1.1032
0.62527 1.1164 1.1033
0.62537 1.1199 1.1032
0.62547 1.1104 1.1039
0.62557 1.1044 1.1038
0.62567 1.1051 1.1039
0.62577 1.1229 1.1044
0.62587 1.1176 1.1039
0.62597 1.1140 1.1044
0.62607 1.1140 1.1039
0.62617 1.1074 1.1044
0.62627 1.1087 1.1057
0.62637 1.1099 1.1057
0.62647 1.1241 1.1044
0.62657 1.1081 1.1051
0.62667 1.1169 1.1056
0.62677 1.1212 1.1063
0.62687 1.1187 1.1050
0.62696 1.1128 1.1057
0.62706 1.1175 1.1062
0.62716 1.1110 1.1057
0.62726 1.1110 1.1074
0.62736 1.1200 1.1063
0.62746 1.1152 1.1056
0.62756 1.1128 1.1075
0.62766 1.1086 1.1068
0.62776 1.1188 1.1075
0.62786 1.1122 1.1062
0.62796 1.1182 1.1075
0.62806 1.1056 1.1080
0.62816 1.1164 1.1081
0.62826 1.1122 1.1074
0.62836 1.1158 1.1081
0.62846 1.1169 1.1074
0.62856 1.1194 1.1093
0.62866 1.1193 1.1080
0.62876 1.1122 1.1087
0.62886 1.1199 1.1080
0.62896 1.1301 1.1099
0.62906 1.1163 1.1086
0.62916 1.1164 1.1099
0.62926 1.1235 1.1092
0.62936 1.1319 1.1099
0.62946 1.1140 1.1086
0.62956 1.1122 1.1104
0.62966 1.1229 1.1092
0.62976 1.1236 1.1104
0.62986 1.1104 1.1092
0.62996 1.1110 1.1116
0.63006 1.1289 1.1098
0.63016 1.1248 1.1110
0.63026 1.1253 1.1098
0.63036 1.1075 1.1116
0.63046 1.1175 1.1110
0.63056 1.1224 1.1116
0.63066 1.1271 1.1110
0.63076 1.1152 1.1116
0.63086 1.1259 1.1110
0.63096 1.1248 1.1122
0.63106 1.1247 1.1116
0.63116 1.1122 1.1116
0.63126 1.1163 1.1122
0.63136 1.1224 1.1128
0.63146 1.1272 1.1128
0.63156 1.1175 1.1128
0.63166 1.1254 1.1128
0.63176 1.1175 1.1122
0.63186 1.1218 1.1146
0.63196 1.1223 1.1128
0.63206 1.1242 1.1134
0.63216 1.1247 1.1140
0.63226 1.1218 1.1140
0.63236 1.1175 1.1134
0.63246 1.1212 1.1152
0.63256 1.1289 1.1140
0.63266 1.1230 1.1146
0.63276 1.1313 1.1140
0.63286 1.1206 1.1152
0.63296 1.1307 1.1134
0.63306 1.1248 1.1158
0.63316 1.1235 1.1146
0.63326 1.1272 1.1158
0.63336 1.1265 1.1140
0.63346 1.1242 1.1164
0.63356 1.1205 1.1152
0.63366 1.1278 1.1158
0.63376 1.1313 1.1158
0.63386 1.1260 1.1170
0.63396 1.1247 1.1163
0.63406 1.1290 1.1164
0.63416 1.1342 1.1163
0.63426 1.1206 1.1170
0.63436 1.1175 1.1163
0.63445 1.1266 1.1170
0.63455 1.1348 1.1169
0.63465 1.1254 1.1182
0.63475 1.1331 1.1169
0.63485 1.1272 1.1176
0.63495 1.1253 1.1175
0.63505 1.1313 1.1182
0.63515 1.1277 1.1181
0.63525 1.1290 1.1182
0.63535 1.1187 1.1175
0.63545 1.1242 1.1194
0.63555 1.1247 1.1181
0.63565 1.1272 1.1188
0.63575 1.1307 1.1193
0.63585 1.1296 1.1200
0.63595 1.1319 1.1187
0.63605 1.1319 1.1200
0.63615 1.1319 1.1193
0.63625 1.1319 1.1206
0.63635 1.1290 1.1200
0.63645 1.1211 1.1193
0.63655 1.1272 1.1206
0.63665 1.1289 1.1205
0.63675 1.1290 1.1200
0.63685 1.1390 1.1199
0.63695 1.1349 1.1218
0.63705 1.1342 1.1199
0.63715 1.1319 1.1218
0.63725 1.1354 1.1211
0.63735 1.1230 1.1218
0.63745 1.1169 1.1211
0.63755 1.1331 1.1224
0.63765 1.1384 1.1211
0.63775 1.1337 1.1224
0.63785 1.1402 1.1223
0.63795 1.1272 1.1218
0.63805 1.1277 1.1217
0.63815 1.1313 1.1230
0.63825 1.1259 1.1229
0.63835 1.1319 1.1230
0.63845 1.1348 1.1229
0.63855 1.1254 1.1236
0.63865 1.1342 1.1229
0.63875 1.1415 1.1248
0.63885 1.1313 1.1229
0.63895 1.1415 1.1242
0.63905 1.1486 1.1235
0.63915 1.1373 1.1248
0.63925 1.1205 1.1241
0.63935 1.1224 1.1248
0.63945 1.1408 1.1235
0.63955 1.1355 1.1254
0.63965 1.1271 1.1247
0.63975 1.1248 1.1260
0.63985 1.1307 1.1247
0.63995 1.1343 1.1254
0.64005 1.1241 1.1253
0.64015 1.1331 1.1260
0.64025 1.1289 1.1247
0.64035 1.1391 1.1266
0.64045 1.1241 1.1259
0.64055 1.1284 1.1266
0.64065 1.1342 1.1259
0.64075 1.1313 1.1266
0.64085 1.1331 1.1265
0.64095 1.1230 1.1272
0.64105 1.1396 1.1265
0.64115 1.1278 1.1278
0.64125 1.1408 1.1271
0.64135 1.1451 1.1278
0.64145 1.1337 1.1278
0.64155 1.1229 1.1277
0.64165 1.1385 1.1284
0.64175 1.1360 1.1277
0.64185 1.1319 1.1284
0.64195 1.1408 1.1277
0.64204 1.1367 1.1296
0.64214 1.1295 1.1283
0.64224 1.1451 1.1296
0.64234 1.1390 1.1283
0.64244 1.1319 1.1296
0.64254 1.1325 1.1289
0.64264 1.1325 1.1301
0.64274 1.1372 1.1289
0.64284 1.1421 1.1296
0.64294 1.1414 1.1301
0.64304 1.1355 1.1301
0.64314 1.1486 1.1301
0.64324 1.1343 1.1307
0.64334 1.1402 1.1313
0.64344 1.1349 1.1307
0.64354 1.1366 1.1295
0.64364 1.1331 1.1331
0.64374 1.1432 1.1295
0.64384 1.1391 1.1307
0.64394 1.1456 1.1319
0.64404 1.1427 1.1325
0.64414 1.1295 1.1313
0.64424 1.1457 1.1319
0.64434 1.1372 1.1319
0.64444 1.1457 1.1331
0.64454 1.1325 1.1319
0.64464 1.1361 1.1325
0.64474 1.1402 1.1325
0.64484 1.1355 1.1331
0.64494 1.1426 1.1331
0.64504 1.1433 1.1331
0.64514 1.1390 1.1331
0.64524 1.1349 1.1343
0.64534 1.1271 1.1325
0.64544 1.1301 1.1349
0.64554 1.1408 1.1331
0.64564 1.1415 1.1349
0.64574 1.1378 1.1337
0.64584 1.1445 1.1337
0.64594 1.1474 1.1342
0.64604 1.1355 1.1349
0.64614 1.1432 1.1337
0.64624 1.1516 1.1355
0.64634 1.1516 1.1342
0.64644 1.1397 1.1361
0.64654 1.1319 1.1355
0.64664 1.1492 1.1354
0.64674 1.1487 1.1361
0.64684 1.1510 1.1348
0.64694 1.1367 1.1373
0.64704 1.1444 1.1354
0.64714 1.1397 1.1367
0.64724 1.1486 1.1360
0.64734 1.1415 1.1367
0.64744 1.1581 1.1372
0.64754 1.1487 1.1373
0.64764 1.1414 1.1366
0.64774 1.1307 1.1373
0.64784 1.1510 1.1372
0.64794 1.1475 1.1379
0.64804 1.1396 1.1372
0.64814 1.1487 1.1379
0.64824 1.1492 1.1378
0.64834 1.1385 1.1385
0.64844 1.1432 1.1378
0.64854 1.1427 1.1385
0.64864 1.1337 1.1384
0.64874 1.1528 1.1391
0.64884 1.1474 1.1378
0.64894 1.1499 1.1397
0.64904 1.1450 1.1390
0.64914 1.1493 1.1397
0.64924 1.1456 1.1390
0.64934 1.1469 1.1397
0.64944 1.1498 1.1390
0.64953 1.1558 1.1409
0.64963 1.1414 1.1396
0.64973 1.1564 1.1403
0.64983 1.1420 1.1402
0.64993 1.1534 1.1409
0.65003 1.1468 1.1408
0.65013 1.1421 1.1409
0.65023 1.1426 1.1408
0.65033 1.1379 1.1415
0.65043 1.1408 1.1408
0.65053 1.1588 1.1421
0.65063 1.1545 1.1408
0.65073 1.1510 1.1427
0.65083 1.1414 1.1420
0.65093 1.1558 1.1427
0.65103 1.1486 1.1408
0.65113 1.1534 1.1433
0.65123 1.1521 1.1420
0.65133 1.1487 1.1433
0.65143 1.1576 1.1433
0.65153 1.1575 1.1426
0.65163 1.1552 1.1433
0.65173 1.1480 1.1426
0.65183 1.1445 1.1445
0.65193 1.1510 1.1432
0.65203 1.1510 1.1445
0.65213 1.1539 1.1432
0.65223 1.1415 1.1445
0.65233 1.1617 1.1438
0.65243 1.1576 1.1451
0.65253 1.1545 1.1444
0.65263 1.1445 1.1451
0.65273 1.1641 1.1456
0.65283 1.1564 1.1457
0.65293 1.1569 1.1444
0.65303 1.1552 1.1457
0.65313 1.1563 1.1450
0.65323 1.1600 1.1463
0.65333 1.1486 1.1456
0.65343 1.1451 1.1463
0.65353 1.1450 1.1462
0.65363 1.1672 1.1463
0.65373 1.1563 1.1462
0.65383 1.1594 1.1475
0.65393 1.1551 1.1456
0.65403 1.1594 1.1481
0.65413 1.1611 1.1468
0.65423 1.1522 1.1475
0.65433 1.1665 1.1468
0.65443 1.1576 1.1481
0.65453 1.1545 1.1474
0.65463 1.1564 1.1487
0.65473 1.1575 1.1468
0.65483 1.1516 1.1487
0.65493 1.1521 1.1480
0.65503 1.1558 1.1487
0.65513 1.1533 1.1480
0.65523 1.1546 1.1493
0.65533 1.1671 1.1486
0.65543 1.1469 1.1499
0.65553 1.1569 1.1486
0.65563 1.1576 1.1487
0.65573 1.1498 1.1498
0.65583 1.1576 1.1499
0.65593 1.1641 1.1492
0.65603 1.1564 1.1504
0.65613 1.1557 1.1498
0.65623 1.1469 1.1504
0.65633 1.1527 1.1510
0.65643 1.1481 1.1504
0.65653 1.1618 1.1516
0.65663 1.1599 1.1498
0.65673 1.1672 1.1522
0.65683 1.1599 1.1504
0.65693 1.1540 1.1516
0.65702 1.1677 1.1510
0.65712 1.1672 1.1522
0.65722 1.1683 1.1516
0.65732 1.1588 1.1522
0.65742 1.1677 1.1521
0.65752 1.1475 1.1522
0.65762 1.1557 1.1521
0.65772 1.1600 1.1540
0.65782 1.1581 1.1521
0.65792 1.1660 1.1534
0.65802 1.1533 1.1527
0.65812 1.1672 1.1534
0.65822 1.1569 1.1533
0.65832 1.1510 1.1534
0.65842 1.1581 1.1533
0.65852 1.1540 1.1540
0.65862 1.1557 1.1539
0.65872 1.1582 1.1540
0.65882 1.1599 1.1551
0.65892 1.1588 1.1552
0.65902 1.1581 1.1545
0.65912 1.1654 1.1552
0.65922 1.1539 1.1545
0.65932 1.1731 1.1552
0.65942 1.1653 1.1551
0.65952 1.1499 1.1558
0.65962 1.1653 1.1557
0.65972 1.1576 1.1558
0.65982 1.1683 1.1563
0.65992 1.1552 1.1564
0.66002 1.1516 1.1551
0.66012 1.1522 1.1570
0.66022 1.1623 1.1563
0.66032 1.1612 1.1570
0.66042 1.1671 1.1563
0.66052 1.1618 1.1570
0.66062 1.1689 1.1569
0.66072 1.1666 1.1582
0.66082 1.1689 1.1569
0.66092 1.1767 1.1576
0.66102 1.1599 1.1575
0.66112 1.1666 1.1588
0.66122 1.1629 1.1575
0.66132 1.1719 1.1594
0.66142 1.1588 1.1588
0.66152 1.1665 1.1581
0.66162 1.1755 1.1588
0.66172 1.1718 1.1587
0.66182 1.1684 1.1594
0.66192 1.1724 1.1593
0.66202 1.1707 1.1594
0.66212 1.1623 1.1593
0.66222 1.1672 1.1588
0.66232 1.1695 1.1599
0.66242 1.1755 1.1606
0.66252 1.1718 1.1605
0.66262 1.1648 1.1606
0.66272 1.1611 1.1605
0.66282 1.1749 1.1618
0.66292 1.1742 1.1599
0.66302 1.1684 1.1612
0.66312 1.1790 1.1611
0.66322 1.1684 1.1612
0.66332 1.1683 1.1611
0.66342 1.1540 1.1618
0.66352 1.1730 1.1611
0.66362 1.1731 1.1624
0.66372 1.1647 1.1611
0.66382 1.1594 1.1624
0.66392 1.1736 1.1623
0.66402 1.1654 1.1630
0.66412 1.1778 1.1623
0.66422 1.1684 1.1630
0.66432 1.1784 1.1629
0.66442 1.1743 1.1636
0.66451 1.1671 1.1629
0.66461 1.1731 1.1636
0.66471 1.1665 1.1623
0.66481 1.1743 1.1642
0.66491 1.1689 1.1641
0.66501 1.1696 1.1642
0.66511 1.1754 1.1653
0.66521 1.1648 1.1642
0.66531 1.1748 1.1647
0.66541 1.1791 1.1642
0.66551 1.1689 1.1647
0.66561 1.1737 1.1654
0.66571 1.1712 1.1641
0.66581 1.1636 1.1660
0.66591 1.1695 1.1653
0.66601 1.1636 1.1660
0.66611 1.1778 1.1653
0.66621 1.1666 1.1660
0.66631 1.1850 1.1665
0.66641 1.1696 1.1660
0.66651 1.1707 1.1666
0.66661 1.1671 1.1671
0.66671 1.1779 1.1666
0.66681 1.1790 1.1665
0.66691 1.1749 1.1672
0.66701 1.1718 1.1665
0.66711 1.1713 1.1684
0.66721 1.1742 1.1665
0.66731 1.1713 1.1684
0.66741 1.1718 1.1665
0.66751 1.1701 1.1684
0.66761 1.1766 1.1677
0.66771 1.1815 1.1690
0.66781 1.1760 1.1677
0.66791 1.1719 1.1696
0.66801 1.1766 1.1683
0.66811 1.1785 1.1690
0.66821 1.1695 1.1689
0.66831 1.1713 1.1701
0.66841 1.1796 1.1689
0.66851 1.1731 1.1696
0.66861 1.1820 1.1695
0.66871 1.1743 1.1696
0.66881 1.1885 1.1700
0.66891 1.1731 1.1701
0.66901 1.1671 1.1706
0.66911 1.1785 1.1701
0.66921 1.1808 1.1706
0.66931 1.1791 1.1707
0.66941 1.1897 1.1712
0.66951 1.1785 1.1713
0.66961 1.1772 1.1706
0.66971 1.1767 1.1707
0.66981 1.1856 1.1724
0.66991 1.1767 1.1719
0.67001 1.1754 1.1718
0.67011 1.1761 1.1713
0.67021 1.1748 1.1724
0.67031 1.1821 1.1731
0.67041 1.1766 1.1718
0.67051 1.1809 1.1731
0.67061 1.1891 1.1730
0.67071 1.1755 1.1731
0.67081 1.1730 1.1724
0.67091 1.1755 1.1737
0.67101 1.1760 1.1736
0.67111 1.1839 1.1743
0.67121 1.1874 1.1730
0.67131 1.1934 1.1749
0.67141 1.1809 1.1743
0.67151 1.1862 1.1736
0.67161 1.1731 1.1755
0.67171 1.1790 1.1742
0.67181 1.1815 1.1749
0.67191 1.1885 1.1748
0.67200 1.1672 1.1755
0.67210 1.1874 1.1748
0.67220 1.1851 1.1755
0.67230 1.1760 1.1748
0.67240 1.1863 1.1761
0.67250 1.1808 1.1754
0.67260 1.1851 1.1761
0.67270 1.1844 1.1760
0.67280 1.1809 1.1773
0.67290 1.1790 1.1760
0.67300 1.1851 1.1767
0.67310 1.1760 1.1760
0.67320 1.1899 1.1779
0.67330 1.1814 1.1772
0.67340 1.1761 1.1773
0.67350 1.1838 1.1766
0.67360 1.1946 1.1785
0.67370 1.1790 1.1772
0.67380 1.1797 1.1785
0.67390 1.1754 1.1778
0.67400 1.1910 1.1785
0.67410 1.1820 1.1778
0.67420 1.1893 1.1791
0.67430 1.1796 1.1784
0.67440 1.1869 1.1791
0.67450 1.1778 1.1784
0.67460 1.1964 1.1797
0.67470 1.1927 1.1796
0.67480 1.1994 1.1803
0.67490 1.1808 1.1790
0.67500 1.1869 1.1803
0.67510 1.1790 1.1790
0.67520 1.1922 1.1809
0.67530 1.1885 1.1802
0.67540 1.1893 1.1803
0.67550 1.1879 1.1802
0.67560 1.1964 1.1809
0.67570 1.1903 1.1808
0.67580 1.1887 1.1815
0.67590 1.1921 1.1802
0.67600 1.1803 1.1821
0.67610 1.1874 1.1814
0.67620 1.1899 1.1827
0.67630 1.1814 1.1808
0.67640 1.1964 1.1821
0.67650 1.1839 1.1827
0.67660 1.1903 1.1814
0.67670 1.1916 1.1833
0.67680 1.1903 1.1820
0.67690 1.1773 1.1827
0.67700 1.1915 1.1832
0.67710 1.1928 1.1839
0.67720 1.1850 1.1820
0.67730 1.1893 1.1839
0.67740 1.1856 1.1838
0.67750 1.1875 1.1833
0.67760 1.1951 1.1832
0.67770 1.1863 1.1851
0.67780 1.1850 1.1838
0.67790 1.1893 1.1851
0.67800 1.1838 1.1838
0.67810 1.1988 1.1851
0.67820 1.1945 1.1844
0.67830 1.1964 1.1851
0.67840 1.1897 1.1856
0.67850 1.1910 1.1857
0.67860 1.1915 1.1844
0.67870 1.1833 1.1863
0.67880 1.1981 1.1850
0.67890 1.1857 1.1863
0.67900 1.1981 1.1856
0.67910 1.1910 1.1869
0.67920 1.1856 1.1862
0.67930 1.1904 1.1875
0.67940 1.1957 1.1862
0.67949 1.1934 1.1872
0.67959 1.1957 1.1865
0.67969 1.1982 1.1878
0.67979 1.1993 1.1874
0.67989 1.1904 1.1881
0.67999 1.1945 1.1874
0.68009 1.1815 1.1884
0.68019 1.1844 1.1876
0.68029 1.1958 1.1884
0.68039 1.1868 1.1882
0.68049 1.2006 1.1884
0.68059 1.1927 1.1885
0.68069 1.1964 1.1890
0.68079 1.1921 1.1882
0.68089 1.1887 1.1899
0.68099 1.1802 1.1891
0.68109 1.1916 1.1893
0.68119 1.1963 1.1897
0.68129 1.2018 1.1904
0.68139 1.2029 1.1894
0.68149 1.2012 1.1896
0.68159 1.2060 1.1910
0.68169 1.2029 1.1900
0.68179 1.2018 1.1910
0.68189 1.1951 1.1900
0.68199 1.1982 1.1913
0.68209 1.1987 1.1912
0.68219 1.2000 1.1913
0.68229 1.1915 1.1909
0.68239 1.1904 1.1913
0.68249 1.1960 1.1915
0.68259 1.2125 1.1922
0.68269 1.1921 1.1921
0.68279 1.2036 1.1922
0.68289 1.1903 1.1921
0.68299 1.2048 1.1928
0.68309 1.1942 1.1921
0.68319 1.2033 1.1931
0.68329 1.2014 1.1927
0.68339 1.1946 1.1937
0.68349 1.2041 1.1927
0.68359 1.1949 1.1940
0.68369 1.2017 1.1933
0.68379 1.1991 1.1943
0.68389 1.1963 1.1936
0.68399 1.1997 1.1946
0.68409 1.1999 1.1942
0.68419 1.2063 1.1952
0.68429 1.2070 1.1942
0.68439 1.2033 1.1955
0.68449 1.2038 1.1942
0.68459 1.2009 1.1952
0.68469 1.1942 1.1954
