x,y
672850,202750
626550,307150
537450,315950
578050,366050
581950,383950
535550,356150
435050,301150
394250,390950
552950,404150
539150,360150
591250,382350
633350,217750
653650,324250
679750,199950
636250,303250
577050,366450
703850,278150
471750,305850
609250,300150
490650,246650
586650,349750
688150,313450
694350,365250
577750,365950
581850,403550
596450,314450
543650,326150
581850,384350
576350,365650
513550,302150
696350,300150
482150,291550
661450,208350
575450,367350
502050,252150
420350,295950
577250,364250
657350,206650
672650,357350
571850,256050
587550,349350
569850,370250
613550,356250
601450,307550
569550,370550
569850,370650
367050,270750
556650,355250
417650,302150
429250,336650
690050,375750
620450,328150
470850,306450
575150,364550
554150,290350
447750,314550
390850,275050
587050,349150
562750,343350
370350,265050
582850,352850
529650,419150
376450,326050
654850,350250
658150,302650
442350,344650
494850,245150
582750,355350
469950,312150
652250,221650
380850,285650
562350,347150
514250,332850
447250,316650
582350,355750
651750,295250
502150,251250
591650,308650
495150,248850
446350,333050
513950,295650
577150,232650
568050,369550
583150,402450
354650,312250
715550,296450
570650,344050
436150,292850
472250,308350
574050,273050
582750,350850
473950,291150
583450,356850
395950,389550
577650,365950
541650,360750
665450,204050
665750,192950
582450,403450
486850,284350
416750,322850
530550,377950
646050,185650
603750,301250
563750,256750
467150,312050
546750,302950
468350,310650
487350,251950
492350,251550
677850,196550
535050,355950
532750,356850
709750,349050
589350,235350
466250,252550
658650,262850
373450,380350
579350,367050
472050,310450
597950,308650
576250,369250
659150,192150
677850,189650
699450,248650
584850,347950
577150,372050
696850,367450
397850,327950
655750,350650
375750,287750
647650,330450
650050,373750
566750,371550
518750,250550
493950,245550
592750,308750
494050,249350
489750,245150
661550,206550
578150,364050
577650,367550
564850,369050
609850,224950
584050,355950
730950,353650
598650,308050
530950,368450
610450,298550
469850,306150
398450,329850
525450,240450
642150,190850
692150,323750
673650,353350
360550,286050
568950,367850
339250,288950
484950,283850
699050,368050
320050,280750
582250,352550
446950,317550
582550,344650
663350,243250
466550,310250
431450,367550
578450,365950
571550,371350
570850,348050
471150,310650
580050,367750
470550,308350
584350,358550
698850,302650
591450,405950
615650,303350
591350,272650
521050,399250
520950,333150
614250,303850
698250,292950
515250,333550
652450,233850
655750,350250
564550,388550
576950,278350
524050,378050
619850,354350
593350,351350
450550,322550
724950,323150
576750,364550
682650,374050
467850,310350
558050,366550
601250,306350
506350,324450
588750,343650
615950,357250
491650,244850
596450,352250
547350,305250
594250,350750
526950,410950
518650,334550
468850,312250
599750,307950
652550,331150
586350,235750
567050,385450
753850,241050
612350,308550
395050,388750
398350,388250
527850,412750
402050,382750
566850,370150
518250,302650
542650,308950
552550,287150
610650,299550
350650,345650
538550,320250
525850,372950
517750,333450
419350,271750
527850,403150
660850,285050
541150,267250
490150,246650
504550,323150
695550,323750
652750,204050
742450,287450
519450,333250
462250,293250
545150,306250
448950,323350
574050,369250
571850,368650
520550,336050
675750,282650
580950,365150
349250,338950
396250,391150
635450,214550
398650,390650
599150,309050
582550,385050
648750,240050
578250,366250
392650,315750
515750,299650
526950,238250
560450,377850
376450,289550
582850,355450
499050,249550
451250,334550
337250,289650
579250,366150
467650,311650
568650,367550
583350,308250
654150,348350
529650,245150
661250,294650
514350,300650
379550,374950
492150,248750
566350,368850
446450,345550
576050,240250
502850,322850
462650,305950
490950,250650
516950,298450
587150,404350
706150,237050
695550,245150
494450,247250
438650,346650
620250,357950
398250,386950
612150,327250
676450,281750
579950,365650
377850,379650
566450,343050
539450,358750
708450,239150
564550,263550
644750,214850
652650,203450
677950,282250
707650,274350
470750,307350
493050,246150
521150,332850
514850,300650
529350,242050
534250,356750
516150,333150
472250,307550
536250,250050
472350,307850
530750,240850
638850,251250
465850,310150
681950,312750
527150,243350
584550,383550
658850,213750
578350,365950
431050,368150
675550,193050
549250,324150
582650,360550
496450,245950
534450,355250
580750,365450
443350,333750
451650,333950
737250,253550
450850,320850
675250,190750
565650,366250
511250,327450
681050,200250
546050,331850
570850,368850
658450,203650
679150,198550
689550,264450
572450,367550
649150,270150
684150,372950
517050,299750
401650,387950
585650,404350
635150,244150
583250,350650
646250,220550
581950,350850
606550,286050
457550,269550
523050,413650
527450,378050
710650,234750
524250,239150
523150,402350
390950,319850
573150,368150
583450,361550
466850,250350
575450,362450
379950,368250
532450,313650
604050,287750
562850,342650
465150,246050
395750,388950
701150,300850
707150,282150
526250,239250
576750,365350
625350,306450
582050,355050
654850,203550
644150,221150
567350,343450
577250,365150
652950,348650
573450,239650
587550,347050
725150,254650
597550,309150
448350,318950
581450,363850
568550,367250
447450,297650
447950,316150
395950,390350
568750,367950
511350,326450
469450,309450
489750,245550
724350,325450
556250,369250
502050,252650
468150,308150
527850,240650
568850,369450
685350,263750
519850,293550
364550,265950
606450,299850
559450,370250
582250,358550
619150,325150
495450,291350
709850,286450
559350,407350
587750,357550
430250,366450
574550,366650
652650,348050
591050,358650
679850,199350
397550,388350
518650,333550
523850,291650
584750,358250
577050,366750
571950,371350
588750,350950
517950,299650
588750,358650
655650,204450
653750,204250
574250,362650
581450,366550
559550,380550
529050,357250
563750,271550
667050,264550
567550,369550
646750,220550
689250,317650
606650,302250
497550,287450
519550,332650
566250,370150
684550,266150
654350,349850
529250,413050
533250,353350
597050,350550
707750,275950
385450,333450
557250,357950
468750,311150
646050,238350
590150,352950
576250,365550
537550,358350
396550,326350
542150,276050
659650,214650
653950,204950
577950,365350
467850,307850
577150,365250
444850,345150
568950,420850
493450,247650
572150,370050
681450,314250
381750,364350
538450,313650
583950,350350
583650,353050
447350,314950
705750,298650
493950,246750
576250,282250
635050,247650
543750,324950
469250,311150
522850,380950
627550,303350
580050,366150
519350,299850
414550,328250
533450,317950
589750,356850
448250,327350
619350,326250
696550,365250
672950,291550
567150,345150
584450,353350
591350,362350
462350,293250
629850,304350
497650,248250
433150,301250
398850,377850
641250,281350
648850,376150
396850,385850
399650,389150
524850,371750
563650,348650
437650,297150
529850,239250
588950,344950
616250,356950
572550,273350
585350,344050
490850,246750
724550,363350
570650,264350
516750,333550
534050,359050
471550,311050
584950,313950
367150,271750
525050,371350
641450,312150
577150,366950
584250,352350
483450,290550
584450,236750
392450,329850
756950,235150
573450,370150
543050,310650
619050,353250
470650,311550
594150,351950
551250,311650
582850,354650
672850,303050
521850,302250
702250,301050
579450,364550
643350,374450
399650,392050
669750,244350
472050,309550
383650,329150
568250,344050
575950,274850
727450,231250
493850,247050
526450,372650
530150,288050
318450,273750
490950,248350
610550,285550
527550,236650
494750,249650
685550,350050
679250,286750
584650,343750
578450,363250
569550,371950
552950,285250
571750,371850
396850,389450
526650,242150
318750,273850
542350,275350
448950,346850
400850,386950
723450,324150
471850,310850
567650,367650
698850,367650
490250,251350
587150,270350
658850,348750
420850,323850
539650,267250
541350,322050
563350,343350
598050,307250
431350,371550
585150,401050
568650,419950
450150,321450
553550,291150
449050,344050
415250,323150
563750,342750
472050,305750
472250,308850
494550,246050
675850,197350
528650,241050
678050,197850
447650,347050
532950,359850
431850,365050
601450,343850
462250,296950
572650,370150
461950,297650
512450,296850
400950,385350
463050,258650
596150,307750
559550,358050
529550,402250
569550,368650
393750,390050
360750,303050
462550,300250
417450,269650
391850,279050
620050,327850
526950,238650
389650,315750
562150,345450
491850,245450
535350,243850
501650,251850
375650,377350
673850,262250
368350,270250
467050,312450
647050,378050
401950,390050
472250,302950
578250,363950
640250,214750
467850,305050
500950,324650
707850,287150
699350,244750
436450,296650
500050,250450
597150,303950
601050,349450
548450,304150
591750,358650
458450,264450
503350,324250
633150,247950
523750,374750
655050,203850
496250,247150
575550,363650
471250,310050
586450,348750
577750,365350
616050,358250
448850,313950
694850,300550
380250,334050
564550,371050
555550,290850
526450,402250
674450,354050
579550,362850
520050,300850
653250,206250
431850,367050
585850,310450
531350,369950
341250,284550
583050,297950
709750,348350
469150,310550
601050,308150
395150,375150
617950,376550
589450,350750
496150,244150
378850,378250
724250,253850
566150,418850
443650,301950
617350,303550
514550,301150
577650,368750
568650,368350
588450,353150
362450,291950
709550,282350
561950,372450
579750,362550
580450,363650
339250,290550
499350,245350
450150,330850
530750,412950
632650,303550
677650,305250
465150,311950
719850,297450
639950,223250
430650,365250
616150,308950
399650,389750
382150,374050
585250,351150
540550,314350
397250,389250
574450,282650
613150,307250
647450,235450
467450,309750
694250,300450
384650,346350
709250,274250
568550,370750
652150,348850
522750,238250
450150,327050
607650,294550
446650,328750
398250,389250
567650,342650
558450,250250
611050,370150
501650,324050
588850,315250
570750,345150
469950,312450
580150,366050
543850,309850
595350,412950
544150,332350
584150,352050
433650,294750
594450,351150
485850,292750
562050,345050
587950,350850
464150,311550
430650,365350
574950,368550
517650,302050
682550,373750
652050,294350
692950,244350
562050,346650
320450,302350
530950,285150
574050,282450
581350,369150
468050,307650
569650,369250
654950,205250
581350,365050
575250,277950
516150,333950
572750,370650
569650,370850
474750,288250
493450,244950
496050,244150
467150,310250
754150,233450
531050,286550
569550,260350
399450,388050
657550,323350
526150,239550
657950,193150
571550,368750
665150,263350
468450,311050
576650,366750
571650,366650
604250,328250
522150,401450
571950,370550
366550,267850
398350,383550
578050,367350
645950,236050
651150,223150
632650,277950
583450,349850
600650,303050
574750,367350
584050,385650
672650,291550
468550,268050
583050,361950
570850,371150
531850,413350
583150,355250
649250,217350
468550,309050
758750,233850
567650,343650
520050,335650
367850,271350
575850,364850
451650,333450
557950,373950
571850,371250
533150,360750
654550,204750
571750,346650
703750,252450
638050,250950
519250,295150
585550,268450
599650,349950
392150,320050
571250,347350
744250,272650
696550,302750
467750,308350
577250,364650
682450,372850
499850,250750
619750,326450
466850,308950
402750,374750
577250,363350
741150,283550
647750,240150
658850,189750
489550,249850
586050,304050
654550,301350
516750,334750
575750,423050
578750,363250
535350,359450
536450,358150
535850,361550
383450,327350
525850,354550
572150,369850
550850,274950
698150,366250
652250,351250
580550,364550
617350,352950
530650,357750
691850,254350
575550,364350
450350,316650
379350,377950
676350,195650
556150,353750
738050,301450
446850,317750
420350,323450
571150,368350
581650,366350
670050,183650
398350,388850
597350,307750
754650,233450
653250,323850
701550,222050
682150,373050
594950,344150
704950,222650
520850,402750
567450,369050
461250,298850
445350,328750
398850,387650
586050,352350
428350,365650
582150,349350
584650,354450
464950,247850
641450,236850
383050,341750
577350,423250
694850,366750
600050,307650
564650,372150
494650,248050
706650,242150
529650,241950
634250,220050
398250,385750
379450,285050
657550,192750
367850,384950
657450,190650
566750,343450
468150,312250
655150,350050
640950,236550
557050,367150
584750,305350
430950,365050
682350,190550
583150,303050
364850,271750
575850,365250
508250,325150
555750,287550
472050,310350
501150,252850
660150,214550
563750,343350
493250,249350
448550,314850
