sugas,parklajumi,svarots
PAPMAC,0.4369933232159505,0.0026268289899740085
PARAEG,0.5971950107717219,0.003589824108566013
PARCLA,0.6910977270685054,0.004154286685683695
PARCON,0.05490406572033909,3.3003614435169165e-4
PARFUL,0.099457371617641,5.978523999158014e-4
PARMNE,0.14577291790433639,8.762617329852951e-4
PARMUE,0.03708387826542761,2.2291646419538854e-4
PARPLA,0.10874211558697683,6.536643158591603e-4
PARROB,0.16971882701210245,0.0010202039968456472
PARSIM,0.11742669956806837,7.058685847928565e-4
PARSTR,0.5599357659170004,0.0033658534908718027
PARTAB,0.017528808419373623,1.0536815935047318e-4
PASREC,0.2611211563133111,0.0015696363922713217
PECSTR,0.07023722948671193,4.2220597155434467e-4
PELCOM,0.18418855061432776,0.0011071835624726794
PELMUS,0.5826276788105917,0.0035022578052173424
PENHYL,0.3107282611576994,0.00186783175176775
PERALC,0.4857463661355002,0.0029198904618245366
PERSTR,0.05958428986304265,3.5816963702648596e-4
PETCHL,0.12117712621361405,7.284129325297713e-4
PEXMAL,0.0748872854982866,4.501581193041421e-4
PHABUC,0.620113909031792,0.003727592864218295
PHEALC,0.34033982509443667,0.0020458310722494756
PHEARI,0.12712099000178392,7.641423427558071e-4
PHEGNO,0.07883379673717772,4.7388115940755904e-4
PHETEL,0.06996455626901599,4.205668940788308e-4
PHETRE,0.08506073171520229,5.113121507979581e-4
PHITRA,0.07743026833601103,4.654443506588483e-4
PHIVET,0.0065003600449363265,3.907458833843397e-5
PHRFUL,0.36130250554734383,0.0021718407245618202
PHYHEC,0.11721639899487858,7.046044381505288e-4
PHYILI,0.19110995702278144,0.0011487891203592771
PIEBRA,0.5376868289676902,0.003232111967901964
PIENAP,0.37234686641902426,0.0022382299478569505
PIERAP,0.499739897074197,0.0030040075656542946
PIESP.,0.458696268235288,0.0027572884778331278
PLAGON,0.1100723819757685,6.616607362363641e-4
PLAPUL,0.050897201583416624,3.059503143982812e-4
PLEARG,0.19899405128117098,0.0011961815317700823
PLEARI,0.24058653188668067,0.0014461998455864995
PLEARY,0.2766289490927193,0.001662855939297051
PLEBIC,0.05961797290744304,3.583721105948471e-4
PLEIDA,0.2546502069216767,0.0015307385955509816
PLERUB,0.36776674504169943,0.0022106981871357206
PLERUR,0.31187246470645547,0.0018747097219623157
PLOINT,0.5773106310722034,0.0034702962753763653
PLUXYL,0.6121822367404063,0.0036799144544873313
POEPOP,0.06622418304208637,3.980829788704377e-4
POLAMA,0.11851842138785815,7.12431079853665e-4
POLCAL,0.38574394186934224,0.002318761672952378
POLICA,0.49426238620433055,0.002971081469118141
POLNEB,0.09084434449319242,5.460782694200973e-4
POLTEN,0.2518666877636507,0.001514006466179665
PONEDU,0.3200379431216045,0.0019237935735417157
PRIFUL,0.06786104008581578,4.0792235926020797e-4
PROPYG,0.24004513386870607,0.0014429454251338846
PROSEH,0.4133657124153396,0.002484800062488092
PSECAN,0.5529249097467944,0.0033237102377508976
PSEMAC,0.12156211372909571,7.307271472161718e-4
PSYSP.,0.3342570100736707,0.0020092664064106313
PTEPEN,0.15042032067226255,9.041979317103293e-4
PTESP.,0.2341912810674767,0.0014077570837465474
PTICAP,0.4353589803510839,0.0026170047226708043
PTIPLU,0.05925701229108962,3.5620232501483386e-4
PTYLEC,0.11747165841459302,7.061388388107844e-4
PYRALV,0.2662315848829667,0.0016003559049155203
PYRAUR,0.38068267086221624,0.002288337653404914
PYRCIN,0.41846445643909924,0.002515449337665804
PYRDES,0.4127777761188689,0.002481265893827433
PYRFAR,0.41018668015034865,0.0024656904476036234
PYRMAL,0.14103003480350382,8.477515884054246e-4
PYRPUR,0.4066265353195532,0.0024442899109061366
PYRSER,0.12715041326710544,7.643192101865437e-4
