sugas,parklajumi,svarots
EUTPOT,0.5023558020792878,0.002458281877767823
EVEPAL,0.34021614055954474,0.0016648502304540656
EXACON,1.3426326200321475e-4,6.570182776159166e-7
FABADI,0.3838089237611143,0.0018781718413567823
FABNIO,0.38038915149444186,0.0018614371601717386
FALLAC,0.6086226163582569,0.002978299328882835
FAVQUE,0.4664869857466734,0.002282757556554685
GALMEL,0.35080847961181355,0.001716683920893367
GASQUE,0.702083135764035,0.0034356490801766997
GELSP.,0.39878422423374443,0.001951453586314481
GEOPAP,0.4365813693798127,0.0021364141990104094
GEOSP.,0.593946446492971,0.002906481381791263
GLYBER,0.17921253208634008,8.769778672272619e-4
GLYSIM,0.5922257128309256,0.0028980609587358056
GONRHA,0.27289229381852,0.0013354004824864725
GORFLA,0.03637642364281407,1.7800830138520212e-4
GRAORO,0.06809953225606681,3.33245570841704e-4
GRIAPR,0.0562710337761564,2.753627249901922e-4
GYMRUF,1.2860540298929391e-8,6.293315021804222e-11
GYNSEL,0.46597335756081415,0.0022802441131825127
HABPYR,0.21837130912176358,0.0010686016357659978
HADPLE,0.3663779042881915,0.0017928730170893143
HAMLUC,0.32672461698227967,0.0015988293588403773
HARFOR,0.20241805044619096,9.905342450218719e-4
HECDYS,0.23310942025706305,0.0011407226929260313
HEDNUB,0.3874475325256758,0.001895977400582307
HELARM,0.03453537493500125,1.689991157526854e-4
HELVIR,0.038953694041347735,1.906201933721146e-4
HEMAES,0.09986346251901543,4.886826013465557e-4
HEMFUC,0.33859818687760196,0.001656932762000581
HEMTIT,0.4353485159903531,0.00213038122172079
HEPHUM,0.3629355775925142,0.0017760279656371082
HESCOM,0.26795450346128297,0.001311237368412403
HETMOR,0.30576285196610486,0.001496252804828253
HIPALC,0.17649331323912085,8.636713494441774e-4
HIPHER,0.32009438243828614,0.0015663842564699324
HIPSEM,0.33445842133790454,0.001636674788344611
HORTER,0.6054664123366982,0.002962854420878147
HYDFLA,0.674535668153079,0.0033008453412209367
HYDFUR,0.024669355611714194,1.2071967634389012e-4
HYDIMP,0.30207099726986997,0.001478186686237522
HYDMIC,0.3769291750651028,0.0018445057396157447
HYDUND,0.4104105960640234,0.0020083473238930393
HYLGAL,0.5519678029470307,0.0027010585753757164
HYPCOS,0.5353792599363517,0.002619882415982442
HYPCRA,0.4143452700293261,0.0020276016803945332
HYPLYC,0.2780743006975609,0.0013607586719380275
HYPPRO,0.5755456988947489,0.0028164371856839194
HYPPUN,0.33032492465710905,0.001616447491396602
HYPROB,0.34693992078886443,0.0016977530993358733
HYPROS,0.2381045110164573,0.0011651662069469687
IDAAVE,0.23565480303971525,0.001153178542625939
IDABIS,0.41304887659812345,0.002021257769435026
IDADIM,0.29022910887656167,0.0014202383167445697
IDAEMA,0.1181618840228098,5.782260639448737e-4
IDASEI,0.5318432591659227,0.0026025789697442583
IDASER,0.24479303561192076,0.0011978965521206014
INAIO,0.35748808206170557,0.0017493706054808609
INCPEC,0.020995169142653338,1.0274001735508744e-4
IPIRET,0.0988456024335876,4.8370169539950844e-4
ISSLAT,0.543092954408246,0.0026576294376201115
JODLAC,0.2577426670432006,0.0012612656704616759
JODPUT,0.35752777991163237,0.0017495648672066287
KORLUP,0.0945004865706628,4.6243883839971285e-4
LACOLE,0.3640278681344254,0.0017813730975800924
LACTHA,0.36626511695664815,0.0017923210914381578
LACW-L,0.014149838326520248,6.924233976686356e-5
LAMC-A,0.7983625143132164,0.003906792939788865
LAMSUF,0.2144283352347145,0.0010493066635353103
LAMTER,0.036544450186211205,1.7883054053304806e-4
LAOAMU,0.6959833406854056,0.0034057996873005218
LAOPOP,0.4533482771970413,0.002218463187919651
LARCLA,0.07297075685118942,3.570829448606007e-4
LASFLE,0.6331317172399965,0.003098234797506037
LASMAE,0.27315461618087733,0.0013366841589302343
LASMEG,0.6133518488965396,0.0030014418637087296
LASPET,0.21505669033136063,0.0010523815239041857
LASQUE,0.4895366579932167,0.0023955513002272668
LEPSIN,0.46181403625199574,0.002259890443223968
LEPSINJ,0.4774519553877717,0.002336414717569682
LEUBIC,0.028611288278463893,1.4000955335524855e-4
LEUSAL,0.4449910200392547,0.002177566887461297
LIMCAM,0.32953113591919986,0.0016125630802658825
LIMPOP,0.3374038471271323,0.0016510882514916452
LIT(=X,0.36044781522239605,0.001763854081857243
LITCON,0.42389306888223643,0.0020743239055495584
LITFUR,0.017391928200585844,8.51075308336766e-5
LITQUA,0.572979419987603,0.002803879080642388
LITSP.,0.06046988068561205,2.9590981377131695e-4
LOBHAL,0.030572906889448467,1.4960874871144025e-4
LOMBIM,0.38856953193040694,0.0019014679130678809
LOMMAR,0.4480453118393007,0.0021925130872471666
LOMOPI,0.14273196873584135,6.984599574029861e-4
LOMTEM,0.20723709152139477,0.0010141162585954357
LOPACH,0.276844792293844,0.0013547420633611778
LOXSTI,0.57820360175652,0.0028294436532332436
LYCALC,0.2792637917748167,0.0013665794554282974
LYCDIS,0.33093989913020117,0.0016194568735839576
LYCHIP,0.2816652735584842,0.0013783311245125288
LYCHIR,0.3073421171581579,0.0015039809508668664
LYCPHL,0.6276724376607309,0.003071519772020458
LYCSP.,0.5709057076235743,0.002793731353666617
LYCTIT,0.6533467902439233,0.0031971574085669983
LYCVIR,0.3654758253771787,0.001788458687185926
LYGPAS,0.30427998852767424,0.0014889964014925888
LYMDIS,0.5671205392599008,0.002775208603945793
LYMMON,0.318718821174721,0.001559652937130163
LYTCRU,0.5090897981495593,0.0024912347379437974
MACALT,0.6195282451467139,0.0030316661049912467
MACBRU,0.16691041735831383,8.167773767204271e-4
MACCON,0.3769026456785673,0.0018443759178641522
MACLIT,0.6550440432095108,0.003205462928658579
MACNOT,0.5047139455418006,0.002469821470453083
MACROB,0.0983855540189943,4.814504450390876e-4
MACRUB,0.47678515154079665,0.002333151707953271
MACSTE,0.21919852137980156,0.0010726496051426532
MACWAU,0.12467913898878212,6.101182999045839e-4
MALCAS,0.3891003422112244,0.001904065437150345
MALNEU,0.45702717426154005,0.0022364658982424895
