x,y
594750,353050
532550,370250
515350,315450
510850,306350
606450,386150
503150,315450
577750,363150
682450,310250
591550,357150
666250,237950
514750,311850
403150,378150
575950,366750
356650,295650
599250,306650
587150,364350
572850,352750
531850,358450
579350,335050
516750,317750
484950,295550
580650,340850
609150,395650
443750,286450
568650,369750
578750,335750
578150,362650
685150,367750
521050,245450
504750,311050
497950,316750
510150,316850
604450,387950
424450,318050
730750,208250
549250,337050
587350,362250
598450,391350
515550,315350
705950,274550
518050,299650
573550,352850
526850,313050
723650,323650
519950,327550
584650,337150
627650,401050
332250,259150
619550,408950
533750,308550
682550,242350
525450,353550
538950,355750
512950,315050
575550,416050
596450,356150
546950,347250
507550,302450
522850,313950
577150,347350
502350,314850
580550,383850
371050,349150
532150,369150
448150,246450
615350,260550
633350,214250
521850,326950
586350,363750
640550,336750
576450,365150
699850,371050
525350,323950
405450,374350
517750,302450
578150,366250
506150,311550
514750,296050
572450,283350
586950,315750
551550,336250
518550,318550
507350,305350
658050,362950
574650,409350
603650,384150
514650,303450
626550,396850
647950,198550
566250,372550
683750,370150
373350,375550
684350,371450
524050,322350
654850,202550
497750,275650
656150,205850
396050,390550
369250,381050
582150,360750
540050,336750
644850,195350
524750,294350
449950,332250
533650,296050
527350,343550
315650,261850
483350,306150
396150,388050
498450,315950
324250,261850
620450,370050
527950,238550
634050,247850
549950,425450
529650,379950
575850,341350
446950,269650
514950,312850
573450,417950
516550,314850
576550,364350
649750,240550
346050,315750
362450,275950
630850,329650
507550,315950
669050,294950
462450,290150
493250,247550
565050,371350
677750,192550
530250,343650
562050,376050
635850,212350
630750,300950
519450,323150
624850,398750
491650,250850
549750,336150
636150,215550
747250,276750
581050,383350
616050,387650
550450,337950
437550,359750
542950,298550
505050,308650
616650,394750
571350,316650
544850,340250
372550,276350
397150,390050
408250,371850
729950,289550
526150,325950
497150,316150
681250,371350
509550,303150
509350,316350
511450,305350
707550,194550
463450,293950
525050,322150
609850,392750
400150,387850
522850,305950
731150,299450
645350,200150
391550,328350
516250,266050
622150,395050
514550,314750
664650,195550
512450,318450
663750,215750
684250,366450
518850,313750
505650,308150
616650,388750
502250,314250
666250,319850
675250,307850
445450,327950
528950,345450
515550,304750
709850,249050
564450,244450
514350,299550
697150,286650
381650,282150
660650,224450
331250,261850
576150,364950
495050,246150
366450,286150
530150,257250
613050,390050
751350,234550
432050,369450
520950,301450
550450,340750
577150,401650
660350,285850
519750,318150
668150,339250
338950,314250
506950,313650
719250,227650
528850,353650
518250,303350
492950,247650
584850,401450
522750,299150
475750,285450
577050,416850
627450,397350
679550,197050
525150,307150
708150,270550
531550,299850
448150,346750
571050,367650
706950,266650
507450,309150
675550,196350
525250,323750
670550,339250
577550,364750
642950,283950
569350,370550
711150,290150
525550,323350
520250,322650
628350,372150
474850,310450
628950,398150
470050,318550
630750,367650
